DrugID,Drug_Target
DB03971,279
DB04453,279
DB04618,279
DB01942,8573
DB01942,2987
DB01942,2876
DB01942,10243
DB03766,10243
DB01863,9266
DB01942,9266
DB03401,9266
DB04530,9266
DB07348,9266
DB01975,2876
DB02059,2876
DB01992,2876
DB01992,8850
DB08186,8850
DB08291,8850
DB03461,100616497
DB02059,54820
DB03510,159
DB00198,1066
DB00583,1066
DB01599,1066
DB02161,1066
DB02659,1066
DB02944,1066
DB03056,1066
DB03721,1066
DB04509,1066
DB04795,1066
DB04838,1066
DB07821,1066
DB08224,1066
DB02175,6626
DB02235,115825
DB02327,29968
DB02343,8942
DB02431,2201
DB04464,8192
DB03147,8630
DB03014,2876
DB03766,2876
DB02482,6282
DB02482,6300
DB04395,6300
DB00173,55825
DB03088,26155
DB03814,26155
DB01073,1633
DB02594,1633
DB03431,1633
DB02596,142910
DB02687,4125
DB01631,3500
DB02687,3500
DB02944,3500
DB03740,3500
DB07371,3500
DB07375,3500
DB07441,3500
DB07672,3500
DB07764,3500
DB07816,3500
DB07881,3500
DB07883,3500
DB07909,3500
DB08294,3500
DB08296,3500
DB08332,3500
DB08377,3500
DB08394,3500
DB08409,3500
DB08410,3500
DB08411,3500
DB08412,3500
DB08562,3500
DB02687,30816
DB02944,30816
DB03740,30816
DB02761,7263
DB02772,475
DB03127,475
DB02780,30816
DB02904,30816
DB03320,30816
DB03817,30816
DB02785,115825
DB02854,51170
DB02379,130589
DB03142,130589
DB03389,130589
DB03773,130589
DB02930,5395
DB03431,5395
DB02944,80332
DB02944,350
DB02944,65078
DB02944,30835
DB02944,563
DB03721,563
DB02944,3570
DB02944,1081
DB02944,4179
DB02944,1804
DB02944,3497
DB03014,319100
DB03014,114757
DB03014,8431
DB03014,256236
DB03014,5277
DB03014,3163
DB03014,58157
DB03014,6821
DB03983,6821
DB03014,1421
DB03014,5476
DB07690,5476
DB03088,6038
DB04272,6038
DB03088,6355
DB03147,4364
DB03151,8630
DB03461,79154
DB03247,2876
DB03247,10213
DB03247,60490
DB03738,60490
DB03317,1421
DB03382,5531
DB03382,2876
DB03556,873
DB04463,873
DB03431,5198
DB03431,10730
DB04395,10730
DB03431,10845
DB03431,5747
DB07248,5747
DB07460,5747
DB02661,9061
DB03431,9061
DB03708,9061
DB04077,9061
DB03431,3799
DB02181,4830
DB02212,4830
DB02345,4830
DB02569,4830
DB02607,4830
DB02887,4830
DB03103,4830
DB03431,4830
DB03491,4830
DB04068,4830
DB04315,4830
DB04366,4830
DB04542,4830
DB03431,6890
DB03431,547
DB03909,547
DB04395,547
DB01907,1666
DB03461,1666
DB08604,1666
DB08605,1666
DB03597,5152
DB07954,5152
DB03661,9588
DB03661,27042
DB03661,152007
DB03661,2876
DB03721,6125
DB03747,3087
DB03754,79661
DB03793,1371
DB03796,3174
DB03796,27095
DB08231,27095
DB08342,27095
DB03814,26013
DB01800,410
DB03821,410
DB03847,2158
DB01110,10242
DB03861,10242
DB03929,8431
DB00198,4759
DB00558,4759
DB07960,4759
DB03994,306
DB04066,2023
DB04083,6898
DB02379,3957
DB04272,1360
DB04723,1360
DB06835,1360
DB06921,1360
DB07136,1360
DB07157,1360
DB07182,1360
DB07269,1360
DB04272,8634
DB04272,59338
DB04272,733
DB04272,22934
DB04315,378
DB02547,2762
DB04315,2762
DB04315,5870
DB04315,4831
DB04315,25801
DB04315,26225
DB04395,81570
DB03431,2584
DB04395,2584
DB04419,5741
DB04447,8312
DB00128,6035
DB00536,6035
DB01812,6035
DB01842,6035
DB01942,6035
DB01961,6035
DB02098,6035
DB02363,6035
DB02573,6035
DB02714,6035
DB02805,6035
DB02987,6035
DB03155,6035
DB03186,6035
DB03326,6035
DB03431,6035
DB03447,6035
DB03448,6035
DB03512,6035
DB03726,6035
DB03765,6035
DB03792,6035
DB03900,6035
DB04272,6035
DB04464,6035
DB04514,6035
DB08596,6035
DB08661,6035
DB04522,3749
DB00622,5153
DB01023,5153
DB01244,5153
DB04530,5153
DB04548,10189
DB04580,2876
DB04605,2876
DB03083,1455
DB03693,1455
DB04604,1455
DB04608,7465
DB07006,7465
DB07226,7465
DB07257,7465
DB07265,7465
DB08365,7465
DB04623,100616496
DB04276,823
DB04653,823
DB07627,823
DB04708,115825
DB01907,23408
DB02059,23408
DB02701,23408
DB03478,23408
DB04786,23408
DB08221,7010
DB06852,1111
DB06876,1111
DB07025,1111
DB07034,1111
DB07037,1111
DB07038,1111
DB07075,1111
DB07078,1111
DB07158,1111
DB07213,1111
DB07228,1111
DB07243,1111
DB07311,1111
DB07314,1111
DB07320,1111
DB07336,1111
DB07647,1111
DB07648,1111
DB07653,1111
DB07654,1111
DB07655,1111
DB07959,1111
DB08392,1111
DB08393,1111
DB08683,1111
DB08774,1111
DB08776,1111
DB08777,1111
DB08778,1111
DB08779,1111
DB08780,1111
DB08781,1111
DB02235,351
DB07574,347733
DB00480,1003
DB04703,9212
DB07340,9212
DB00825,162514
DB01858,1513
DB02869,1513
DB03405,1513
DB03456,1513
DB03642,1513
DB03891,1513
DB04234,1513
DB04244,1513
DB04523,1513
DB07563,1513
DB07592,1513
DB07593,1513
DB07965,1513
DB07967,1513
DB08270,1513
DB08287,1513
DB08594,1513
DB01890,3479
DB02643,3479
DB01790,5573
DB02315,5573
DB02527,5573
DB01349,186
DB00193,89832
DB00202,89832
DB01043,89832
DB01520,89832
DB00075,915
DB00075,917
DB00075,919
DB02952,4852
DB03380,4852
DB02740,3105
DB00098,920
DB01776,3630
DB08231,3630
DB04716,3718
DB08183,3718
DB02034,4124
DB02318,4124
DB02492,4124
DB02742,4124
DB03008,4124
DB03414,4124
DB03955,4124
DB06984,4124
DB08321,4124
DB06196,624
DB00480,8600
DB00724,51311
DB00917,5734
DB00929,5734
DB04297,51564
DB00104,6752
DB04894,6752
DB01662,1504
DB01704,1504
DB01963,1504
DB03976,1504
DB06692,1504
DB07380,1504
DB07383,1504
DB07668,1504
DB07749,1504
DB07899,1504
DB08119,1504
DB08374,1504
DB08565,1504
DB08566,1504
DB08692,1504
DB08693,1504
DB00131,132
DB00811,132
DB07173,132
DB07280,132
DB01009,3577
DB01065,438
DB01065,6096
DB01065,8288
DB00203,5148
DB00862,5148
DB07954,5148
DB00203,5149
DB00862,5149
DB00820,50940
DB00789,5226
DB00851,5226
DB00920,5226
DB02076,5226
DB02212,5226
DB03962,5226
DB00328,145482
DB07177,145482
DB00328,11251
DB00605,11251
DB04828,11251
DB00381,55799
DB06712,55799
DB00381,782
DB00622,5136
DB01023,5136
DB01244,5136
DB01023,7125
DB01373,7125
DB04682,7125
DB00630,5802
DB01077,5802
DB00630,5791
DB00630,523
DB01077,523
DB01133,523
DB06733,523
DB06734,523
DB00399,9453
DB02552,9453
DB04695,9453
DB04714,9453
DB06830,9453
DB06931,9453
DB07221,9453
DB07410,9453
DB07780,9453
DB07841,9453
DB07873,9453
DB08529,9453
DB00083,388
DB00098,3140
DB00098,3688
DB00098,3685
DB00697,11188
DB00561,3777
DB01159,3777
DB00561,51305
DB01159,51305
DB00184,1143
DB00674,1143
DB01090,1143
DB01227,1143
DB00184,1136
DB00674,1136
DB00848,1136
DB01090,1136
DB01156,1136
DB01227,1136
DB01273,1136
DB00184,1138
DB00674,1138
DB00184,8973
DB00674,8973
DB01273,8973
DB00184,1142
DB00674,1142
DB00186,2566
DB00231,2566
DB00349,2566
DB00404,2566
DB00475,2566
DB00546,2566
DB00628,2566
DB00683,2566
DB00690,2566
DB00801,2566
DB00829,2566
DB00842,2566
DB00897,2566
DB01068,2566
DB01215,2566
DB01381,2566
DB01558,2566
DB01559,2566
DB01567,2566
DB01588,2566
DB01589,2566
DB01594,2566
DB01595,2566
DB00186,2565
DB00231,2565
DB00349,2565
DB00404,2565
DB00475,2565
DB00546,2565
DB00628,2565
DB00683,2565
DB00690,2565
DB00801,2565
DB00829,2565
DB00842,2565
DB00897,2565
DB01068,2565
DB01215,2565
DB01558,2565
DB01559,2565
DB01567,2565
DB01587,2565
DB01588,2565
DB01589,2565
DB01594,2565
DB01595,2565
DB00186,2567
DB00231,2567
DB00349,2567
DB00404,2567
DB00475,2567
DB00546,2567
DB00628,2567
DB00683,2567
DB00690,2567
DB00801,2567
DB00829,2567
DB00842,2567
DB00897,2567
DB01068,2567
DB01215,2567
DB01558,2567
DB01559,2567
DB01567,2567
DB01588,2567
DB01589,2567
DB01594,2567
DB01595,2567
DB00186,2564
DB00231,2564
DB00349,2564
DB00404,2564
DB00475,2564
DB00546,2564
DB00628,2564
DB00683,2564
DB00690,2564
DB00801,2564
DB00829,2564
DB00842,2564
DB00897,2564
DB01068,2564
DB01215,2564
DB01558,2564
DB01559,2564
DB01567,2564
DB01587,2564
DB01588,2564
DB01589,2564
DB01594,2564
DB01595,2564
DB00186,2568
DB00231,2568
DB00349,2568
DB00404,2568
DB00475,2568
DB00546,2568
DB00628,2568
DB00683,2568
DB00690,2568
DB00801,2568
DB00829,2568
DB00842,2568
DB00897,2568
DB01068,2568
DB01215,2568
DB01558,2568
DB01559,2568
DB01567,2568
DB01588,2568
DB01589,2568
DB01594,2568
DB01595,2568
DB00186,55879
DB00231,55879
DB00349,55879
DB00404,55879
DB00475,55879
DB00628,55879
DB00683,55879
DB00690,55879
DB00829,55879
DB00842,55879
DB00897,55879
DB01068,55879
DB01558,55879
DB01595,55879
DB00186,2570
DB00231,2570
DB00349,2570
DB00404,2570
DB00475,2570
DB00546,2570
DB00628,2570
DB00683,2570
DB00690,2570
DB00801,2570
DB00829,2570
DB00842,2570
DB00897,2570
DB01068,2570
DB01215,2570
DB01558,2570
DB01559,2570
DB01567,2570
DB01588,2570
DB01589,2570
DB01594,2570
DB01595,2570
DB00186,2563
DB00231,2563
DB00349,2563
DB00404,2563
DB00475,2563
DB00546,2563
DB00628,2563
DB00683,2563
DB00690,2563
DB00801,2563
DB00829,2563
DB00842,2563
DB00897,2563
DB01068,2563
DB01215,2563
DB01558,2563
DB01559,2563
DB01567,2563
DB01587,2563
DB01588,2563
DB01589,2563
DB01594,2563
DB01595,2563
DB00768,6273
DB00280,3751
DB00321,3751
DB00458,3751
DB00280,3752
DB00321,3752
DB00458,3752
DB00548,6718
DB07447,6718
DB07557,6718
DB00242,50484
DB00242,5426
DB00242,5427
DB00242,56655
DB00242,54107
DB00186,200959
DB00231,200959
DB00349,200959
DB00404,200959
DB00475,200959
DB00546,200959
DB00628,200959
DB00683,200959
DB00690,200959
DB00801,200959
DB00829,200959
DB00842,200959
DB00897,200959
DB01068,200959
DB01215,200959
DB01558,200959
DB01559,200959
DB01567,200959
DB01588,200959
DB01589,200959
DB01594,200959
DB01595,200959
DB01083,8513
DB02457,8513
DB01277,3482
DB02900,3482
DB02944,3482
DB00819,761
DB00909,761
DB00909,763
DB01194,763
DB03385,763
DB00909,11238
DB00311,766
DB00703,766
DB00819,766
DB00909,766
DB01144,766
DB00909,767
DB00909,56934
DB00909,770
DB00909,377677
DB07115,377677
DB00819,23632
DB00909,23632
DB02687,23632
DB00909,6324
DB00909,6327
DB00909,55800
DB00909,6330
DB00786,4319
DB08271,4319
DB00786,4316
DB08170,4316
DB08489,4316
DB08493,4316
DB00786,4320
DB04318,4320
DB00786,4323
DB00786,4324
DB00786,4326
DB00786,4327
DB00786,9313
DB08271,9313
DB00786,118856
DB00786,8511
DB00786,10893
DB00786,64386
DB00786,56547
DB00786,64066
DB00786,79148
DB00570,51174
DB00570,51175
DB00570,7283
DB00920,5151
DB07954,5151
DB00920,8622
DB01032,24145
DB00379,196
DB00393,196
DB00499,196
DB01076,196
DB01097,196
DB01404,196
DB00197,2101
DB06833,2101
DB01044,23113
DB01645,8648
DB04652,8648
DB06832,8648
DB06875,8648
DB06908,8648
DB06927,8648
DB07009,8648
DB07080,8648
DB07119,8648
DB07150,8648
DB07198,8648
DB07215,8648
DB07230,8648
DB07236,8648
DB07530,8648
DB07557,8648
DB07724,8648
DB08220,8648
DB08231,8648
DB08483,8648
DB08742,8648
DB06836,5289
DB03880,11096
DB06837,11096
DB06945,11096
DB00364,643834
DB02494,643834
DB03660,643834
DB06839,643834
DB08288,643834
DB02587,2778
DB06843,2778
DB02587,108
DB06843,108
DB02587,111
DB06843,111
DB02091,890
DB02407,890
DB02833,890
DB02915,890
DB06844,890
DB06944,890
DB06948,890
DB07126,890
DB07137,890
DB07164,890
DB07203,890
DB07471,890
DB07533,890
DB07534,890
DB07538,890
DB07539,890
DB07562,890
DB07688,890
DB07852,890
DB08178,890
DB08182,890
DB08218,890
DB08219,890
DB08233,890
DB08241,890
DB08248,890
DB08285,890
DB08309,890
DB08355,890
DB08463,890
DB08527,890
DB08572,890
DB08694,890
DB01766,5300
DB06867,5300
DB01645,10499
DB02998,10499
DB06871,10499
DB06898,10499
DB07080,10499
DB07086,10499
DB07087,10499
DB07195,10499
DB07678,10499
DB07707,10499
DB07708,10499
DB07712,10499
DB07863,10499
DB07932,10499
DB08047,10499
DB08048,10499
DB08175,10499
DB08320,10499
DB08398,10499
DB08402,10499
DB08595,10499
DB08601,10499
DB08773,10499
DB06884,8204
DB06886,5366
DB06897,5347
DB06963,5347
DB07186,5347
DB07789,5347
DB08059,5347
DB02506,5527
DB06905,5527
DB02506,5518
DB06905,5518
DB02494,1357
DB02652,1357
DB03012,1357
DB03201,1357
DB03441,1357
DB04058,1357
DB04316,1357
DB06924,1357
DB07351,1357
DB07484,1357
DB07506,1357
DB08368,1357
DB08762,1357
DB06946,3034
DB04474,6278
DB01844,1990
DB02114,1990
DB02341,1990
DB03202,1990
DB03702,1990
DB03757,1990
DB03890,1990
DB03925,1990
DB06951,1990
DB07433,1990
DB07955,1990
DB07956,1990
DB07957,1990
DB08007,1990
DB08614,1990
DB08640,1990
DB08641,1990
DB01919,5566
DB01940,5566
DB02155,5566
DB02440,5566
DB02482,5566
DB02611,5566
DB03374,5566
DB04098,5566
DB04522,5566
DB04530,5566
DB04707,5566
DB06959,5566
DB06977,5566
DB07107,5566
DB07124,5566
DB07204,5566
DB07235,5566
DB07458,5566
DB07583,5566
DB07854,5566
DB07855,5566
DB07856,5566
DB07857,5566
DB07858,5566
DB07859,5566
DB07860,5566
DB07876,5566
DB07947,5566
DB07995,5566
DB07996,5566
DB07997,5566
DB08070,5566
DB08073,5566
DB08113,5566
DB08114,5566
DB08148,5566
DB08149,5566
DB08150,5566
DB08162,5566
DB08231,5566
DB08568,5566
DB08569,5566
DB08756,5566
DB03374,5569
DB04707,5569
DB06959,5569
DB07107,5569
DB07204,5569
DB07583,5569
DB07854,5569
DB07855,5569
DB07856,5569
DB07857,5569
DB07858,5569
DB07859,5569
DB07860,5569
DB07876,5569
DB07947,5569
DB07995,5569
DB07996,5569
DB07997,5569
DB08070,5569
DB08073,5569
DB08113,5569
DB08114,5569
DB08148,5569
DB08149,5569
DB08150,5569
DB08162,5569
DB08231,5569
DB08568,5569
DB08569,5569
DB08756,5569
DB02164,54363
DB02279,54363
DB03014,54363
DB03064,54363
DB03247,54363
DB04374,54363
DB06979,54363
DB07060,54363
DB07907,54363
DB01750,6500
DB06980,6500
DB06981,6500
DB06982,6500
DB07950,6500
DB00233,30814
DB01955,30814
DB02448,30814
DB02636,30814
DB02758,30814
DB02795,30814
DB03585,30814
DB04077,30814
DB04743,30814
DB06987,30814
DB07500,30814
DB07950,30814
DB07958,30814
DB08447,30814
DB07020,5601
DB07045,573
DB03431,3312
DB07045,3312
DB07052,191
DB02740,567
DB04464,567
DB02740,28755
DB02740,28639
DB02180,9397
DB02271,9397
DB07061,9397
DB07838,9397
DB07080,10062
DB07929,10062
DB08063,10062
DB08175,10062
DB03921,7046
DB04434,7046
DB04480,7046
DB07152,7046
DB07267,7046
DB08450,7046
DB01935,23467
DB02000,23467
DB02597,23467
DB02669,23467
DB07103,23467
DB07434,23467
DB07487,23467
DB07506,23467
DB07673,23467
DB07989,23467
DB00173,52
DB04214,52
DB04214,54935
DB04716,1613
DB07125,1613
DB07242,1613
DB01782,9479
DB07218,9479
DB07272,9479
DB07276,9479
DB01782,5599
DB07218,5599
DB07268,5599
DB07272,5599
DB07276,5599
DB07845,5599
DB01782,7272
DB07168,816
DB04604,83903
DB07698,83903
DB07995,83903
DB08004,83903
DB03461,22949
DB04066,22949
DB07177,22949
DB07180,4751
DB07232,10038
DB02854,3501
DB02944,3501
DB04688,3501
DB07329,3501
DB07375,3501
DB08323,3501
DB08409,3501
DB08510,3501
DB08547,3501
DB08618,3501
DB07340,3619
DB02506,5499
DB02506,5520
DB05260,526
DB07347,526
DB02774,375
DB04077,375
DB04121,375
DB04137,375
DB04315,375
DB07348,375
DB08231,375
DB02052,8851
DB07364,8851
DB02494,140801
DB07374,140801
DB08437,140801
DB02494,23521
DB07374,23521
DB08437,23521
DB02494,9349
DB07374,9349
DB08437,9349
DB02494,6138
DB07374,6138
DB08437,6138
DB02494,6143
DB07374,6143
DB08437,6143
DB02494,6147
DB07374,6147
DB08437,6147
DB02494,51187
DB07374,51187
DB08437,51187
DB02494,51121
DB07374,51121
DB08437,51121
DB02494,6132
DB07374,6132
DB08437,6132
DB02494,6167
DB04602,6167
DB04805,6167
DB07374,6167
DB08437,6167
DB02494,6122
DB07374,6122
DB08437,6122
DB02494,6135
DB07374,6135
DB08437,6135
DB02494,4809
DB07374,4809
DB08437,4809
DB01851,3514
DB04688,3514
DB07375,3514
DB07416,3514
DB07441,3514
DB07716,3514
DB07784,3514
DB07882,3514
DB07893,3514
DB07909,3514
DB08289,3514
DB08413,3514
DB08562,3514
DB08647,3514
DB07382,2081
DB04216,498
DB07384,498
DB07394,498
DB08399,498
DB08629,498
DB04216,506
DB07384,506
DB07394,506
DB08399,506
DB08629,506
DB04216,509
DB07384,509
DB07394,509
DB08399,509
DB08629,509
DB01695,7167
DB03026,7167
DB03132,7167
DB03135,7167
DB03314,7167
DB03379,7167
DB03900,7167
DB04326,7167
DB04447,7167
DB07387,7167
DB01889,9970
DB07557,9970
DB04141,1537
DB04799,1537
DB07401,1537
DB07636,1537
DB07763,1537
DB07778,1537
DB08330,1537
DB08453,1537
DB08690,1537
DB04141,7385
DB04799,7385
DB07401,7385
DB07763,7385
DB07778,7385
DB08330,7385
DB08453,7385
DB08690,7385
DB04141,7388
DB04799,7388
DB07401,7388
DB07763,7388
DB07778,7388
DB08330,7388
DB08453,7388
DB08690,7388
DB04141,27089
DB04799,27089
DB07401,27089
DB07763,27089
DB07778,27089
DB08330,27089
DB08453,27089
DB08690,27089
DB04141,7386
DB04799,7386
DB07401,7386
DB07636,7386
DB07763,7386
DB07778,7386
DB08330,7386
DB08453,7386
DB08690,7386
DB04799,10975
DB07401,10975
DB07763,10975
DB07778,10975
DB08330,10975
DB08453,10975
DB08690,10975
DB04141,7381
DB04799,7381
DB07401,7381
DB07636,7381
DB07763,7381
DB07778,7381
DB08330,7381
DB08453,7381
DB08690,7381
DB04141,29796
DB04799,29796
DB07401,29796
DB07636,29796
DB07763,29796
DB07778,29796
DB08330,29796
DB08453,29796
DB08690,29796
DB07403,5163
DB08809,5163
DB04695,4146
DB07420,4146
DB07424,4146
DB07435,51426
DB07652,51426
DB08237,51426
DB02046,10863
DB02215,10863
DB02255,10863
DB02996,10863
DB03088,10863
DB03880,10863
DB08733,10863
DB04310,1667
DB04141,2110
DB03431,487
DB03909,487
DB04444,487
DB04638,487
DB07604,487
DB03777,5584
DB01946,1760
DB01944,79784
DB02212,79784
DB03126,79784
DB03431,79784
DB04444,79784
DB07468,79784
DB07469,79784
DB07470,79784
DB08276,79784
DB04233,1208
DB08222,1208
DB07475,5682
DB08515,5682
DB07475,5683
DB08515,5683
DB07475,5684
DB08515,5684
DB07475,5685
DB08515,5685
DB07475,5686
DB08515,5686
DB07475,5687
DB08515,5687
DB07475,5688
DB07558,5688
DB08515,5688
DB07475,5691
DB08515,5691
DB07475,5692
DB08515,5692
DB07475,5694
DB08515,5694
DB07475,5695
DB08515,5695
DB04395,5210
DB04493,5210
DB02994,2779
DB04315,2779
DB04444,2779
DB02405,5047
DB03796,5047
DB04077,5047
DB04751,1456
DB07488,1456
DB07489,1456
DB07664,1456
DB07494,89832
DB07720,89832
DB07980,89832
DB08620,89832
DB07499,100616496
DB08331,100616496
DB07506,59342
DB02140,1512
DB03120,1512
DB04126,1512
DB08526,1512
DB04147,5100
DB04233,5100
DB07546,1459
DB02659,1327
DB04464,1327
DB02659,9377
DB04464,9377
DB02659,1345
DB04464,1345
DB02659,1349
DB04464,1349
DB02659,1350
DB04464,1350
DB02659,1351
DB04464,1351
DB02659,1339
DB04464,1339
DB02659,1340
DB04464,1340
DB02659,1346
DB04464,1346
DB02210,5319
DB02448,5319
DB02659,5319
DB02795,5319
DB02938,5319
DB02944,5319
DB03565,5319
DB03587,5319
DB03633,5319
DB04552,5319
DB07657,5319
DB07836,5319
DB01929,200895
DB01958,200895
DB02001,200895
DB02402,200895
DB04163,200895
DB04306,200895
DB07862,200895
DB08203,200895
DB01206,81551
DB07574,81551
DB07608,1859
DB07608,286204
DB08231,3172
DB02767,23643
DB08231,23643
DB02613,5408
DB01880,3034
DB04066,3034
DB07664,9748
DB07853,9748
DB07664,814
DB07676,814
DB07664,1198
DB08691,1198
DB01785,3422
DB07677,10039
DB08058,10039
DB08348,10039
DB02750,79631
DB04315,79631
DB07690,79631
DB07702,57727
DB07722,100616496
DB07728,7867
DB08358,7867
DB04143,25823
DB07732,25823
DB07745,25823
DB07748,25823
DB07773,25823
DB07890,25823
DB07894,25823
DB07925,25823
DB07951,25823
DB07952,25823
DB07953,25823
DB07752,2792
DB07752,2782
DB07752,5132
DB07752,3845
DB07771,3845
DB07780,3845
DB04464,5875
DB07752,5875
DB07780,5875
DB07841,5875
DB04464,5876
DB07752,5876
DB07780,5876
DB07841,5876
DB07752,1121
DB04119,815
DB04447,815
DB07766,815
DB07766,5127
DB04464,3106
DB04464,795
DB04464,57760
DB04695,4598
DB07817,2193
DB07817,10056
DB07821,5050
DB02255,176
DB03247,6446
DB07837,6446
DB08191,6446
DB07853,51765
DB02185,197021
DB02379,197021
DB02471,197021
DB03430,197021
DB08430,197021
DB02494,54704
DB01422,23173
DB04324,23173
DB07901,23173
DB07902,23173
DB07903,23173
DB03147,51
DB07930,51
DB07935,100616496
DB07938,1719
DB08741,1719
DB07970,2045
DB02838,1610
DB02988,1610
DB03147,1610
DB03225,1610
DB03531,1610
DB03793,1610
DB04166,1610
DB07979,1610
DB04716,7297
DB08183,7297
DB08009,57172
DB08080,57591
DB08080,84501
DB08081,23471
DB02621,2934
DB04147,11034
DB04147,4779
DB01915,5375
DB03796,5375
DB04147,5375
DB04224,5375
DB04147,1072
DB04147,7154
DB08160,27352
DB08158,4125
DB08162,9475
DB08756,9475
DB01907,317749
DB04200,317749
DB08168,5478
DB08217,1048
DB08223,115825
DB08231,10455
DB08231,5957
DB08231,5530
DB01864,382
DB04315,382
DB08231,382
DB08231,2978
DB03203,5817
DB08231,5817
DB08235,10095
DB08236,10095
DB08235,10097
DB08236,10097
DB08235,10096
DB08236,10096
DB08235,10109
DB08236,10109
DB08235,10094
DB08236,10094
DB08235,10093
DB08236,10093
DB08235,10092
DB08236,10092
DB08310,27042
DB08325,53944
DB08325,10461
DB04751,6195
DB08342,79090
DB08342,122553
DB08342,126003
DB08342,51399
DB08342,58485
DB08342,6399
DB02059,1938
DB03223,1938
DB04315,1938
DB08348,1938
DB08348,165631
DB08356,5166
DB08378,140465
DB08378,10627
DB08378,4625
DB02078,5217
DB02580,5217
DB02078,8277
DB02580,26155
DB02580,159
DB08413,250
DB03023,4067
DB00173,6733
DB02733,6733
DB03431,6733
DB04395,6733
DB08454,57118
DB04216,26275
DB04216,9262
DB03758,5165
DB03760,5165
DB04472,3965
DB08506,290
DB00126,3938
DB02376,3938
DB02471,3938
DB02944,3938
DB03389,3938
DB04282,3938
DB04564,3938
DB04659,3938
DB04779,3938
DB08558,3938
DB08590,51135
DB03431,5164
DB08608,5164
DB08609,5164
DB08610,5164
DB02944,51716
DB08612,51716
DB00831,6275
DB01907,10327
DB02383,10327
DB03461,10327
DB02383,57016
DB03461,57016
DB08772,57016
DB03380,670
DB03374,389434
DB08696,5469
DB08699,818
DB08703,4293
DB08753,27042
DB08754,27042
DB01110,3779
DB01110,27094
DB01110,27345
DB01110,3780
DB01110,3781
DB01110,3782
DB00114,5023
DB00118,5409
DB00126,151
DB00127,762
DB00127,765
DB00127,763
DB00127,835
DB00127,766
DB00127,23632
DB00127,11238
DB00131,3939
DB00131,6714
DB00131,134
DB00131,5029
DB00131,5028
DB00132,2864
DB00132,2170
DB00132,5468
DB00132,338557
DB00139,54583
DB00154,165140
DB00159,165140
DB00162,5950
DB00170,3620
DB00170,7052
DB00170,4129
DB00170,994
DB00170,316
DB00171,5029
DB00171,5028
DB00171,9261
DB00171,5023
DB00171,5030
DB00171,5024
DB00171,2840
DB00171,5032
DB00171,5025
DB00176,6532
DB00176,6531
DB00179,3480
DB00179,1588
DB00179,239
DB00182,3350
DB00182,1548
DB00182,6530
DB00182,6532
DB00182,6531
DB00191,134864
DB00193,6530
DB00193,6532
DB00194,1803
DB00196,1576
DB00197,4129
DB00201,43
DB00201,3757
DB00203,10057
DB00203,5146
DB00203,28234
DB00205,55244
DB00208,1555
DB00208,1557
DB00213,6582
DB00213,55244
DB00213,9429
DB00215,1128
DB00215,6530
DB00215,3358
DB00215,6532
DB00215,148
DB00215,3269
DB00215,3757
DB00221,154
DB00227,8856
DB00227,5243
DB00233,5770
DB00234,1565
DB00234,6530
DB00234,3358
DB00234,6532
DB00235,8654
DB00235,5742
DB00235,5140
DB00246,154
DB00246,153
DB00246,6915
DB00246,6532
DB00246,3757
DB00249,7083
DB00250,3362
DB00251,1595
DB00252,1559
DB00257,7226
DB00257,1586
DB00257,5243
DB00257,1576
DB00257,1588
DB00257,3738
DB00257,3577
DB00257,554
DB00257,1233
DB00257,3757
DB00257,1595
DB00257,9971
DB00259,759
DB00259,760
DB00259,761
DB00259,762
DB00259,768
DB00259,377677
DB00261,64805
DB00264,155
DB00266,1559
DB00266,9159
DB00266,2859
DB00268,3363
DB00273,771
DB00273,759
DB00273,763
DB00273,766
DB00273,768
DB00273,377677
DB00276,6580
DB00276,1565
DB00276,316
DB00280,6582
DB00283,6580
DB00285,1129
DB00285,150
DB00285,1128
DB00285,6530
DB00285,4886
DB00285,3356
DB00285,3358
DB00285,6532
DB00285,3362
DB00285,6531
DB00289,6530
DB00289,6532
DB00289,6531
DB00289,3757
DB00292,1584
DB00292,1585
DB00294,6462
DB00295,4987
DB00304,6462
DB00307,5914
DB00307,5915
DB00307,5916
DB00311,771
DB00311,761
DB00311,765
DB00311,768
DB00311,23632
DB00313,3065
DB00316,771
DB00316,761
DB00316,766
DB00317,2580
DB00317,2051
DB00317,8767
DB00317,8986
DB00317,9262
DB00317,6793
DB00317,11200
DB00317,25
DB00317,2064
DB00317,3932
DB00317,5979
DB00317,4233
DB00317,3055
DB00317,2268
DB00317,3815
DB00317,6714
DB00317,5261
DB00317,2065
DB00317,2042
DB00317,4058
DB00317,558
DB00317,3791
DB00317,2322
DB00317,27
DB00317,5601
DB00317,1453
DB00317,1454
DB00317,1022
DB00317,3654
DB00317,5602
DB00317,2044
DB00317,2050
DB00317,2047
DB00317,5607
DB00317,5587
DB00317,2066
DB00317,388228
DB00317,80122
DB00317,50488
DB00317,147746
DB00317,79837
DB00317,4215
DB00317,85443
DB00317,81788
DB00317,9748
DB00317,2872
DB00317,27148
DB00317,51135
DB00317,51701
DB00317,9263
DB00317,285220
DB00317,23043
DB00317,9429
DB00317,10746
DB00320,1576
DB00320,55244
DB00321,1813
DB00321,1812
DB00321,1816
DB00321,6530
DB00321,3274
DB00321,3358
DB00321,6532
DB00321,1814
DB00321,3362
DB00321,6531
